浦东,plate,63135,53989,31.2080020904541,121.60652923583984,0,pudongxinqu,10538,district,2016-11-13
闵行,plate,55182,48779,31.0911865234375,121.40817260742188,0,minhang,4784,district,2016-11-13
宝山,plate,48688,44435,31.36947822570801,121.4288330078125,0,baoshan,3691,district,2016-11-13
徐汇,plate,81672,72541,31.17509841918945,121.44511413574219,0,xuhui,2809,district,2016-11-13
普陀,plate,64541,59554,31.25675582885742,121.40750122070312,0,putuo,2463,district,2016-11-13
杨浦,plate,67678,60812,31.29489326477051,121.53591918945312,0,yangpu,2466,district,2016-11-13
长宁,plate,79634,67478,31.21150779724121,121.38792419433594,0,changning,1965,district,2016-11-13
松江,plate,44845,37043,31.04570198059082,121.26515197753906,0,songjiang,2603,district,2016-11-13
嘉定,plate,41603,35731,31.31814002990723,121.2850570678711,0,jiading,2378,district,2016-11-13
黄浦,plate,94704,84622,31.22065353393555,121.48858642578125,0,huangpu,1361,district,2016-11-13
静安,plate,93289,79859,31.23179244995117,121.45355987548828,0,jingan,798,district,2016-11-13
闸北,plate,67328,59368,31.28703498840332,121.45176696777344,0,zhabei,1420,district,2016-11-13
虹口,plate,71606,63185,31.28334617614746,121.48950958251953,0,hongkou,1430,district,2016-11-13
青浦,plate,42503,34796,31.19689178466797,121.2168960571289,0,qingpu,1057,district,2016-11-13
奉贤,plate,30880,22784,30.89188575744629,121.5684585571289,0,fengxian,990,district,2016-11-13
金山,plate,18595,15249,30.75156784057617,121.32638549804688,0,jinshan,5,district,2016-11-13
崇明,plate,25887,9858,31.61406326293945,121.5768051147461,0,chongming,6,district,2016-11-13
上海周边,plate,21967,23211,31.20127296447754,120.95641326904297,0,shanghaizhoubian,2,district,2016-11-13
甘泉宜川,village,56761,51433,31.269952,121.442085,0,ganquanyichuan,348,plate,2016-11-13
长寿路,village,71216,66376,31.247107,121.44099,0,changshoulu,298,plate,2016-11-13
长征,village,61962,58355,31.241258,121.379995,0,changzheng,253,plate,2016-11-13
万里,village,66604,63162,31.273656,121.411327,0,wanli,226,plate,2016-11-13
武宁,village,76693,72914,31.240562,121.42597,0,wuning,223,plate,2016-11-13
桃浦,village,51519,42339,31.286618,121.376114,0,taopu,210,plate,2016-11-13
真如,village,61722,61166,31.257806,121.413232,0,zhenru,195,plate,2016-11-13
真光,village,52478,48544,31.25904,121.391673,0,zhenguang,189,plate,2016-11-13
长风,village,62750,59201,31.238356,121.402452,0,changfeng1,151,plate,2016-11-13
光新,village,68730,67138,31.259966,121.435366,0,guangxin,143,plate,2016-11-13
曹杨,village,64270,54564,31.245255,121.413035,0,caoyang,114,plate,2016-11-13
中远两湾城,village,73833,63441,31.258824,121.451176,0,zhongyuanliangwancheng,113,plate,2016-11-13
徐家汇,village,88215,79609,31.200958,121.441618,0,xujiahui,706,plate,2016-11-13
康健,village,73854,62540,31.164627,121.423904,0,kangjian,326,plate,2016-11-13
田林,village,71654,69949,31.18281,121.431377,0,tianlin,229,plate,2016-11-13
龙华,village,76797,74813,31.172492,121.455372,0,longhua,226,plate,2016-11-13
斜土路,village,78821,72880,31.203292,121.468667,0,xietulu,217,plate,2016-11-13
华东理工,village,60561,52382,31.142948,121.431108,0,huadongligong,193,plate,2016-11-13
万体馆,village,72692,68174,31.184416,121.44496,0,wantiguan,151,plate,2016-11-13
衡山路,village,124539,93108,31.216648,121.452937,0,hengshanlu,136,plate,2016-11-13
上海南站,village,64546,58504,31.152544,121.4386,0,shanghainanzhan,121,plate,2016-11-13
长桥,village,69272,63074,31.136596,121.450242,0,changqiao,114,plate,2016-11-13
华泾,village,58667,53422,31.122732,121.46201,0,huajing,112,plate,2016-11-13
建国西路,village,114131,76773,31.213498,121.463357,0,jianguoxilu,92,plate,2016-11-13
植物园,village,65522,63105,31.155696,121.450242,0,zhiwuyuan,85,plate,2016-11-13
徐汇滨江,village,101133,80591,31.176169,121.4682,0,xuhuibinjiang,70,plate,2016-11-13
漕河泾,village,68686,67784,31.177604,121.410753,0,caohejing,31,plate,2016-11-13
顾村,village,45910,41806,31.366819,121.381863,0,gucun,513,plate,2016-11-13
大华,village,57053,56884,31.288346,121.419807,0,dahua,491,plate,2016-11-13
上大,village,46137,37754,31.31994,121.380426,0,shangda,383,plate,2016-11-13
淞宝,village,49424,43399,31.394688,121.498283,0,songbao,371,plate,2016-11-13
杨行,village,44183,40053,31.387305,121.458219,0,yanghang,327,plate,2016-11-13
张庙,village,49973,45212,31.344015,121.465046,0,zhangmiao,279,plate,2016-11-13
淞南,village,51913,45746,31.352141,121.486354,0,songnan,269,plate,2016-11-13
高境,village,57638,53630,31.329195,121.490091,0,gaojing,254,plate,2016-11-13
罗店,village,39376,33483,31.41392,121.364041,0,luodian,204,plate,2016-11-13
月浦,village,34821,33007,31.442191,121.425521,0,yuepu,163,plate,2016-11-13
共康,village,58678,54520,31.332526,121.433893,0,gongkang,155,plate,2016-11-13
共富,village,41921,34732,31.350784,121.422107,0,gongfu,113,plate,2016-11-13
通河,village,49938,51109,31.336366,121.454913,0,tonghe,86,plate,2016-11-13
大场镇,village,50637,45693,31.30723,121.410465,0,dachangzhen,59,plate,2016-11-13
罗泾,village,28875,23932,31.479723,121.357717,0,luojing,24,plate,2016-11-13
金桥,village,59802,51661,31.283966,121.592597,0,jinqiao,1048,plate,2016-11-13
三林,village,63299,57256,31.151926,121.51377,0,sanlin,982,plate,2016-11-13
北蔡,village,67310,56472,31.190782,121.559,0,beicai,700,plate,2016-11-13
金杨,village,62365,57099,31.259828,121.575466,0,jinyang,557,plate,2016-11-13
川沙,village,41419,36646,31.156191,121.709888,0,chuansha,534,plate,2016-11-13
周浦,village,45433,39985,31.110183,121.611749,0,zhoupu,513,plate,2016-11-13
世博,village,63838,59943,31.183675,121.501014,0,shibo,441,plate,2016-11-13
洋泾,village,76141,70242,31.247063,121.559476,0,yangjing,427,plate,2016-11-13
张江,village,71583,59544,31.203197,121.621827,0,zhangjiang,421,plate,2016-11-13
源深,village,85157,81651,31.242184,121.541869,0,yuanshen,419,plate,2016-11-13
康桥,village,52498,46589,31.147895,121.610455,0,kangqiao,400,plate,2016-11-13
陆家嘴,village,94375,83796,31.24095,121.519879,0,lujiazui,370,plate,2016-11-13
惠南,village,32865,26803,31.047659,121.773632,0,huinan,321,plate,2016-11-13
御桥,village,58313,51886,31.160751,121.574092,0,yuqiao1,280,plate,2016-11-13
塘桥,village,69861,71721,31.215382,121.529509,0,tangqiao,275,plate,2016-11-13
花木,village,102016,74031,31.218426,121.564426,0,huamu,272,plate,2016-11-13
潍坊,village,79611,77943,31.229587,121.53109,0,weifang,270,plate,2016-11-13
高行,village,57389,49458,31.297173,121.627523,0,gaohang,246,plate,2016-11-13
外高桥,village,45990,41900,31.357954,121.567597,0,waigaoqiao,225,plate,2016-11-13
唐镇,village,64916,57225,31.230081,121.664757,0,tangzhen,219,plate,2016-11-13
曹路,village,46153,40746,31.279967,121.691347,0,caolu,205,plate,2016-11-13
南码头,village,64453,52727,31.201221,121.51934,0,nanmatou,186,plate,2016-11-13
杨东,village,80963,78987,31.208464,121.543594,0,yangdong,182,plate,2016-11-13
泥城镇,village,24119,21491,30.915025,121.845568,0,nichengzhen,167,plate,2016-11-13
联洋,village,93512,89692,31.231733,121.561883,0,lianyang,167,plate,2016-11-13
航头,village,39880,35155,31.042152,121.601517,0,hangtou,150,plate,2016-11-13
碧云,village,88706,82197,31.246862,121.593719,0,biyun,130,plate,2016-11-13
新场,village,35649,35732,31.052052,121.64866,0,xinchang,112,plate,2016-11-13
高东,village,42882,41039,31.329087,121.642048,0,gaodong,93,plate,2016-11-13
宣桥,village,32336,27691,31.050072,121.698103,0,xuanqiao,64,plate,2016-11-13
合庆,village,36434,29159,31.239715,121.730298,0,geqing,54,plate,2016-11-13
书院镇,village,21871,20400,30.956083,121.882183,0,shuyuanzhen,44,plate,2016-11-13
临港新城,village,23883,20783,30.917256,121.936764,0,lingangxincheng,33,plate,2016-11-13
祝桥,village,38968,33055,31.145559,121.814523,0,zhuqiao,30,plate,2016-11-13
大团镇,village,25364,21093,30.993609,121.764469,0,datuanzhen,1,plate,2016-11-13
古美,village,63760,58047,31.144555,121.400853,0,gumei,665,plate,2016-11-13
浦江,village,49603,43626,31.064241,121.519519,0,pujiang1,514,plate,2016-11-13
老闵行,village,40936,35649,31.011021,121.390163,0,laominhang,513,plate,2016-11-13
莘庄,village,51583,47382,31.103038,121.382833,0,shenzhuang,495,plate,2016-11-13
颛桥,village,48400,41312,31.072407,121.434432,0,zhuanqiao,481,plate,2016-11-13
