浦东,plate,62268,57119,31.2080020904541,121.60652923583984,0,pudongxinqu,12759,district,2016-12-13
闵行,plate,54940,50441,31.0911865234375,121.40817260742188,0,minhang,5917,district,2016-12-13
宝山,plate,48547,43813,31.36947822570801,121.4288330078125,0,baoshan,4801,district,2016-12-13
徐汇,plate,79937,76492,31.17509841918945,121.44511413574219,0,xuhui,3418,district,2016-12-13
普陀,plate,64986,60021,31.25675582885742,121.40750122070312,0,putuo,3108,district,2016-12-13
杨浦,plate,67965,62462,31.29489326477051,121.53591918945312,0,yangpu,2879,district,2016-12-13
长宁,plate,78136,69278,31.21150779724121,121.38792419433594,0,changning,2445,district,2016-12-13
松江,plate,44582,36779,31.04570198059082,121.26515197753906,0,songjiang,3239,district,2016-12-13
嘉定,plate,41366,35079,31.31814002990723,121.2850570678711,0,jiading,2956,district,2016-12-13
黄浦,plate,94869,81331,31.22065353393555,121.48858642578125,0,huangpu,1454,district,2016-12-13
静安,plate,91683,78045,31.23179244995117,121.45355987548828,0,jingan,884,district,2016-12-13
闸北,plate,67837,63252,31.28703498840332,121.45176696777344,0,zhabei,1667,district,2016-12-13
虹口,plate,71737,63592,31.28334617614746,121.48950958251953,0,hongkou,1642,district,2016-12-13
青浦,plate,41204,33004,31.19689178466797,121.2168960571289,0,qingpu,1452,district,2016-12-13
奉贤,plate,30225,24803,30.89188575744629,121.5684585571289,0,fengxian,1431,district,2016-12-13
金山,plate,20792,15531,30.75156784057617,121.32638549804688,0,jinshan,16,district,2016-12-13
崇明,plate,24055,9858,31.61406326293945,121.5768051147461,0,chongming,8,district,2016-12-13
上海周边,plate,25428,23211,31.20127296447754,120.95641326904297,0,shanghaizhoubian,15,district,2016-12-13
金桥,village,60050,52703,31.283966,121.592597,0,jinqiao,1273,plate,2016-12-13
三林,village,63762,60674,31.151926,121.51377,0,sanlin,1054,plate,2016-12-13
北蔡,village,69068,60564,31.190782,121.559,0,beicai,785,plate,2016-12-13
周浦,village,48007,41736,31.110183,121.611749,0,zhoupu,673,plate,2016-12-13
川沙,village,42566,36458,31.156191,121.709888,0,chuansha,647,plate,2016-12-13
金杨,village,63651,56450,31.259828,121.575466,0,jinyang,615,plate,2016-12-13
世博,village,64187,60356,31.183675,121.501014,0,shibo,572,plate,2016-12-13
惠南,village,33188,30105,31.047659,121.773632,0,huinan,493,plate,2016-12-13
康桥,village,53520,47709,31.147895,121.610455,0,kangqiao,477,plate,2016-12-13
源深,village,85301,81245,31.242184,121.541869,0,yuanshen,475,plate,2016-12-13
洋泾,village,75815,70021,31.247063,121.559476,0,yangjing,464,plate,2016-12-13
张江,village,72114,54994,31.203197,121.621827,0,zhangjiang,453,plate,2016-12-13
陆家嘴,village,94329,91816,31.24095,121.519879,0,lujiazui,437,plate,2016-12-13
塘桥,village,70656,66636,31.215382,121.529509,0,tangqiao,368,plate,2016-12-13
花木,village,90649,100224,31.218426,121.564426,0,huamu,345,plate,2016-12-13
御桥,village,57849,58334,31.160751,121.574092,0,yuqiao1,316,plate,2016-12-13
