浦东,plate,62992,53989,31.2080020904541,121.60652923583984,0,pudongxinqu,11667,district,2016-11-16
闵行,plate,55201,48779,31.0911865234375,121.40817260742188,0,minhang,5288,district,2016-11-16
宝山,plate,48717,44435,31.36947822570801,121.4288330078125,0,baoshan,4127,district,2016-11-16
徐汇,plate,81895,72541,31.17509841918945,121.44511413574219,0,xuhui,3056,district,2016-11-16
普陀,plate,64655,59554,31.25675582885742,121.40750122070312,0,putuo,2768,district,2016-11-16
杨浦,plate,67972,60812,31.29489326477051,121.53591918945312,0,yangpu,2717,district,2016-11-16
长宁,plate,80376,67478,31.21150779724121,121.38792419433594,0,changning,2246,district,2016-11-16
松江,plate,44803,37043,31.04570198059082,121.26515197753906,0,songjiang,2966,district,2016-11-16
嘉定,plate,41423,35731,31.31814002990723,121.2850570678711,0,jiading,2621,district,2016-11-16
黄浦,plate,94942,84622,31.22065353393555,121.48858642578125,0,huangpu,1458,district,2016-11-16
静安,plate,94579,79859,31.23179244995117,121.45355987548828,0,jingan,892,district,2016-11-16
闸北,plate,67008,59368,31.28703498840332,121.45176696777344,0,zhabei,1540,district,2016-11-16
虹口,plate,71736,63185,31.28334617614746,121.48950958251953,0,hongkou,1538,district,2016-11-16
青浦,plate,41837,34796,31.19689178466797,121.2168960571289,0,qingpu,1219,district,2016-11-16
奉贤,plate,30679,22784,30.89188575744629,121.5684585571289,0,fengxian,1112,district,2016-11-16
金山,plate,19817,15249,30.75156784057617,121.32638549804688,0,jinshan,6,district,2016-11-16
崇明,plate,25166,9858,31.61406326293945,121.5768051147461,0,chongming,6,district,2016-11-16
上海周边,plate,21967,23211,31.20127296447754,120.95641326904297,0,shanghaizhoubian,2,district,2016-11-16
金桥,village,59872,51661,31.283966,121.592597,0,jinqiao,1165,plate,2016-11-16
三林,village,63491,57256,31.151926,121.51377,0,sanlin,1049,plate,2016-11-16
北蔡,village,67516,56472,31.190782,121.559,0,beicai,783,plate,2016-11-16
金杨,village,62589,57099,31.259828,121.575466,0,jinyang,602,plate,2016-11-16
川沙,village,41651,36646,31.156191,121.709888,0,chuansha,600,plate,2016-11-16
周浦,village,45864,39985,31.110183,121.611749,0,zhoupu,578,plate,2016-11-16
世博,village,63776,59943,31.183675,121.501014,0,shibo,488,plate,2016-11-16
源深,village,85262,81651,31.242184,121.541869,0,yuanshen,470,plate,2016-11-16
张江,village,71296,59544,31.203197,121.621827,0,zhangjiang,461,plate,2016-11-16
洋泾,village,76213,70242,31.247063,121.559476,0,yangjing,456,plate,2016-11-16
康桥,village,52478,46589,31.147895,121.610455,0,kangqiao,431,plate,2016-11-16
陆家嘴,village,94617,83796,31.24095,121.519879,0,lujiazui,396,plate,2016-11-16
惠南,village,33126,26803,31.047659,121.773632,0,huinan,387,plate,2016-11-16
御桥,village,58009,51886,31.160751,121.574092,0,yuqiao1,316,plate,2016-11-16
花木,village,100324,74031,31.218426,121.564426,0,huamu,315,plate,2016-11-16
塘桥,village,70154,71721,31.215382,121.529509,0,tangqiao,302,plate,2016-11-16
潍坊,village,79641,77943,31.229587,121.53109,0,weifang,300,plate,2016-11-16
高行,village,57371,49458,31.297173,121.627523,0,gaohang,272,plate,2016-11-16
外高桥,village,46232,41900,31.357954,121.567597,0,waigaoqiao,249,plate,2016-11-16
唐镇,village,64249,57225,31.230081,121.664757,0,tangzhen,238,plate,2016-11-16
曹路,village,45822,40746,31.279967,121.691347,0,caolu,236,plate,2016-11-16
南码头,village,64647,52727,31.201221,121.51934,0,nanmatou,209,plate,2016-11-16
杨东,village,81017,78987,31.208464,121.543594,0,yangdong,203,plate,2016-11-16
泥城镇,village,24315,21491,30.915025,121.845568,0,nichengzhen,194,plate,2016-11-16
联洋,village,93697,89692,31.231733,121.561883,0,lianyang,178,plate,2016-11-16
航头,village,39898,35155,31.042152,121.601517,0,hangtou,168,plate,2016-11-16
碧云,village,89031,82197,31.246862,121.593719,0,biyun,135,plate,2016-11-16
新场,village,35670,35732,31.052052,121.64866,0,xinchang,118,plate,2016-11-16
高东,village,43100,41039,31.329087,121.642048,0,gaodong,99,plate,2016-11-16
宣桥,village,32049,27691,31.050072,121.698103,0,xuanqiao,71,plate,2016-11-16
合庆,village,36229,29159,31.239715,121.730298,0,geqing,64,plate,2016-11-16
书院镇,village,21618,20400,30.956083,121.882183,0,shuyuanzhen,62,plate,2016-11-16
临港新城,village,23976,20783,30.917256,121.936764,0,lingangxincheng,34,plate,2016-11-16
祝桥,village,39371,33055,31.145559,121.814523,0,zhuqiao,34,plate,2016-11-16
大团镇,village,25864,21093,30.993609,121.764469,0,datuanzhen,3,plate,2016-11-16
万祥镇,village,18679,16189,30.967603,121.83001,0,wanxiangzhen,1,plate,2016-11-16
蓬莱公园,village,84109,74494,31.214851,121.496963,0,penglaigongyuan,247,plate,2016-11-16
五里桥,village,84243,75009,31.21044,121.486282,0,wuliqiao,231,plate,2016-11-16
打浦桥,village,83762,80026,31.208186,121.477443,0,dapuqiao,171,plate,2016-11-16
世博滨江,village,93575,58012,31.203694,121.495113,0,shibobinjiang,157,plate,2016-11-16
