浦东,plate,62886,57119,31.2080020904541,121.60652923583984,0,pudongxinqu,14187,district,2016-12-26
闵行,plate,56113,50441,31.0911865234375,121.40817260742188,0,minhang,6929,district,2016-12-26
宝山,plate,48035,43813,31.36947822570801,121.4288330078125,0,baoshan,5789,district,2016-12-26
徐汇,plate,79662,76492,31.17509841918945,121.44511413574219,0,xuhui,3803,district,2016-12-26
普陀,plate,65252,60021,31.25675582885742,121.40750122070312,0,putuo,3686,district,2016-12-26
杨浦,plate,68140,62462,31.29489326477051,121.53591918945312,0,yangpu,3056,district,2016-12-26
长宁,plate,78949,69278,31.21150779724121,121.38792419433594,0,changning,2817,district,2016-12-26
松江,plate,45751,36779,31.04570198059082,121.26515197753906,0,songjiang,3878,district,2016-12-26
嘉定,plate,40535,35079,31.31814002990723,121.2850570678711,0,jiading,3761,district,2016-12-26
黄浦,plate,94764,81331,31.22065353393555,121.48858642578125,0,huangpu,1583,district,2016-12-26
静安,plate,91269,78045,31.23179244995117,121.45355987548828,0,jingan,1018,district,2016-12-26
闸北,plate,67435,63252,31.28703498840332,121.45176696777344,0,zhabei,1935,district,2016-12-26
虹口,plate,71894,63592,31.28334617614746,121.48950958251953,0,hongkou,1789,district,2016-12-26
青浦,plate,43376,33004,31.19689178466797,121.2168960571289,0,qingpu,1818,district,2016-12-26
奉贤,plate,30053,24803,30.89188575744629,121.5684585571289,0,fengxian,1497,district,2016-12-26
金山,plate,20990,15531,30.75156784057617,121.32638549804688,0,jinshan,15,district,2016-12-26
崇明,plate,19576,9858,31.61406326293945,121.5768051147461,0,chongming,6,district,2016-12-26
上海周边,plate,27610,23211,31.20127296447754,120.95641326904297,0,shanghaizhoubian,8,district,2016-12-26
金桥,village,59895,52703,31.283966,121.592597,0,jinqiao,1438,plate,2016-12-26
三林,village,64671,60674,31.151926,121.51377,0,sanlin,1155,plate,2016-12-26
北蔡,village,69588,60564,31.190782,121.559,0,beicai,860,plate,2016-12-26
周浦,village,47687,41736,31.110183,121.611749,0,zhoupu,739,plate,2016-12-26
川沙,village,41086,36458,31.156191,121.709888,0,chuansha,735,plate,2016-12-26
金杨,village,63682,56450,31.259828,121.575466,0,jinyang,700,plate,2016-12-26
世博,village,64582,60356,31.183675,121.501014,0,shibo,633,plate,2016-12-26
源深,village,86153,81245,31.242184,121.541869,0,yuanshen,527,plate,2016-12-26
陆家嘴,village,94221,91816,31.24095,121.519879,0,lujiazui,526,plate,2016-12-26
康桥,village,53379,47709,31.147895,121.610455,0,kangqiao,525,plate,2016-12-26
惠南,village,33210,30105,31.047659,121.773632,0,huinan,512,plate,2016-12-26
张江,village,74198,54994,31.203197,121.621827,0,zhangjiang,506,plate,2016-12-26
洋泾,village,76490,70021,31.247063,121.559476,0,yangjing,475,plate,2016-12-26
塘桥,village,71988,66636,31.215382,121.529509,0,tangqiao,387,plate,2016-12-26
花木,village,93789,100224,31.218426,121.564426,0,huamu,381,plate,2016-12-26
泥城镇,village,23889,19258,30.915025,121.845568,0,nichengzhen,373,plate,2016-12-26
高行,village,58256,51434,31.297173,121.627523,0,gaohang,354,plate,2016-12-26
曹路,village,46801,44780,31.279967,121.691347,0,caolu,349,plate,2016-12-26
御桥,village,58714,58334,31.160751,121.574092,0,yuqiao1,342,plate,2016-12-26
外高桥,village,46307,42989,31.357954,121.567597,0,waigaoqiao,322,plate,2016-12-26
潍坊,village,79735,74229,31.229587,121.53109,0,weifang,311,plate,2016-12-26
唐镇,village,70140,54437,31.230081,121.664757,0,tangzhen,273,plate,2016-12-26
航头,village,40525,34642,31.042152,121.601517,0,hangtou,259,plate,2016-12-26
杨东,village,82003,78496,31.208464,121.543594,0,yangdong,241,plate,2016-12-26
联洋,village,94816,91638,31.231733,121.561883,0,lianyang,224,plate,2016-12-26
南码头,village,64974,61979,31.201221,121.51934,0,nanmatou,206,plate,2016-12-26
碧云,village,87949,110698,31.246862,121.593719,0,biyun,180,plate,2016-12-26
新场,village,35920,32133,31.052052,121.64866,0,xinchang,142,plate,2016-12-26
高东,village,42132,36931,31.329087,121.642048,0,gaodong,135,plate,2016-12-26
宣桥,village,33489,25532,31.050072,121.698103,0,xuanqiao,105,plate,2016-12-26
合庆,village,35274,29381,31.239715,121.730298,0,geqing,83,plate,2016-12-26
祝桥,village,38473,38132,31.145559,121.814523,0,zhuqiao,81,plate,2016-12-26
临港新城,village,22566,20800,30.917256,121.936764,0,lingangxincheng,58,plate,2016-12-26
书院镇,village,21315,19596,30.956083,121.882183,0,shuyuanzhen,45,plate,2016-12-26
万祥镇,village,19339,16189,30.967603,121.83001,0,wanxiangzhen,3,plate,2016-12-26
大团镇,village,25771,21093,30.993609,121.764469,0,datuanzhen,2,plate,2016-12-26
蓬莱公园,village,81554,67959,31.214851,121.496963,0,penglaigongyuan,267,plate,2016-12-26
五里桥,village,85351,73413,31.21044,121.486282,0,wuliqiao,245,plate,2016-12-26
打浦桥,village,84966,77952,31.208186,121.477443,0,dapuqiao,223,plate,2016-12-26
世博滨江,village,96009,77137,31.203694,121.495113,0,shibobinjiang,159,plate,2016-12-26
新天地,village,129478,103901,31.224955,121.483156,0,xintiandi,142,plate,2016-12-26
老西门,village,86544,80130,31.223704,121.491798,0,laoximen,118,plate,2016-12-26
豫园,village,91175,81960,31.230451,121.496163,0,yuyuan,104,plate,2016-12-26
