浦东,plate,62334,57119,31.2080020904541,121.60652923583984,0,pudongxinqu,13537,district,2016-12-23
闵行,plate,55401,50441,31.0911865234375,121.40817260742188,0,minhang,6668,district,2016-12-23
宝山,plate,48041,43813,31.36947822570801,121.4288330078125,0,baoshan,5406,district,2016-12-23
徐汇,plate,80409,76492,31.17509841918945,121.44511413574219,0,xuhui,3683,district,2016-12-23
普陀,plate,65307,60021,31.25675582885742,121.40750122070312,0,putuo,3411,district,2016-12-23
杨浦,plate,68272,62462,31.29489326477051,121.53591918945312,0,yangpu,2967,district,2016-12-23
长宁,plate,78785,69278,31.21150779724121,121.38792419433594,0,changning,2697,district,2016-12-23
松江,plate,45131,36779,31.04570198059082,121.26515197753906,0,songjiang,3848,district,2016-12-23
嘉定,plate,41210,35079,31.31814002990723,121.2850570678711,0,jiading,3468,district,2016-12-23
黄浦,plate,94616,81331,31.22065353393555,121.48858642578125,0,huangpu,1549,district,2016-12-23
静安,plate,91840,78045,31.23179244995117,121.45355987548828,0,jingan,1009,district,2016-12-23
闸北,plate,67914,63252,31.28703498840332,121.45176696777344,0,zhabei,1809,district,2016-12-23
虹口,plate,71772,63592,31.28334617614746,121.48950958251953,0,hongkou,1732,district,2016-12-23
青浦,plate,42494,33004,31.19689178466797,121.2168960571289,0,qingpu,1803,district,2016-12-23
奉贤,plate,30264,24803,30.89188575744629,121.5684585571289,0,fengxian,1649,district,2016-12-23
金山,plate,21010,15531,30.75156784057617,121.32638549804688,0,jinshan,18,district,2016-12-23
崇明,plate,20798,9858,31.61406326293945,121.5768051147461,0,chongming,7,district,2016-12-23
上海周边,plate,25966,23211,31.20127296447754,120.95641326904297,0,shanghaizhoubian,15,district,2016-12-23
金桥,village,59873,52703,31.283966,121.592597,0,jinqiao,1393,plate,2016-12-23
三林,village,63738,60674,31.151926,121.51377,0,sanlin,1106,plate,2016-12-23
北蔡,village,69392,60564,31.190782,121.559,0,beicai,825,plate,2016-12-23
周浦,village,47863,41736,31.110183,121.611749,0,zhoupu,689,plate,2016-12-23
川沙,village,42272,36458,31.156191,121.709888,0,chuansha,688,plate,2016-12-23
金杨,village,63465,56450,31.259828,121.575466,0,jinyang,661,plate,2016-12-23
世博,village,64353,60356,31.183675,121.501014,0,shibo,615,plate,2016-12-23
惠南,village,33278,30105,31.047659,121.773632,0,huinan,520,plate,2016-12-23
康桥,village,53629,47709,31.147895,121.610455,0,kangqiao,495,plate,2016-12-23
洋泾,village,76257,70021,31.247063,121.559476,0,yangjing,490,plate,2016-12-23
源深,village,85344,81245,31.242184,121.541869,0,yuanshen,487,plate,2016-12-23
陆家嘴,village,94906,91816,31.24095,121.519879,0,lujiazui,487,plate,2016-12-23
张江,village,72840,54994,31.203197,121.621827,0,zhangjiang,467,plate,2016-12-23
塘桥,village,71689,66636,31.215382,121.529509,0,tangqiao,377,plate,2016-12-23
花木,village,91164,100224,31.218426,121.564426,0,huamu,358,plate,2016-12-23
泥城镇,village,23973,19258,30.915025,121.845568,0,nichengzhen,339,plate,2016-12-23
高行,village,58036,51434,31.297173,121.627523,0,gaohang,333,plate,2016-12-23
御桥,village,58273,58334,31.160751,121.574092,0,yuqiao1,328,plate,2016-12-23
曹路,village,46852,44780,31.279967,121.691347,0,caolu,324,plate,2016-12-23
外高桥,village,46315,42989,31.357954,121.567597,0,waigaoqiao,319,plate,2016-12-23
潍坊,village,79976,74229,31.229587,121.53109,0,weifang,305,plate,2016-12-23
唐镇,village,67033,54437,31.230081,121.664757,0,tangzhen,255,plate,2016-12-23
杨东,village,81370,78496,31.208464,121.543594,0,yangdong,232,plate,2016-12-23
航头,village,40811,34642,31.042152,121.601517,0,hangtou,227,plate,2016-12-23
南码头,village,65203,61979,31.201221,121.51934,0,nanmatou,204,plate,2016-12-23
联洋,village,94038,91638,31.231733,121.561883,0,lianyang,195,plate,2016-12-23
碧云,village,86974,110698,31.246862,121.593719,0,biyun,162,plate,2016-12-23
新场,village,35547,32133,31.052052,121.64866,0,xinchang,134,plate,2016-12-23
高东,village,42214,36931,31.329087,121.642048,0,gaodong,126,plate,2016-12-23
宣桥,village,33523,25532,31.050072,121.698103,0,xuanqiao,99,plate,2016-12-23
合庆,village,37705,29381,31.239715,121.730298,0,geqing,89,plate,2016-12-23
书院镇,village,21723,19596,30.956083,121.882183,0,shuyuanzhen,85,plate,2016-12-23
临港新城,village,23009,20800,30.917256,121.936764,0,lingangxincheng,58,plate,2016-12-23
祝桥,village,37974,38132,31.145559,121.814523,0,zhuqiao,58,plate,2016-12-23
大团镇,village,26740,21093,30.993609,121.764469,0,datuanzhen,4,plate,2016-12-23
万祥镇,village,19339,16189,30.967603,121.83001,0,wanxiangzhen,3,plate,2016-12-23
徐家汇,village,88953,86265,31.200958,121.441618,0,xujiahui,868,plate,2016-12-23
康健,village,74987,62853,31.164627,121.423904,0,kangjian,428,plate,2016-12-23
龙华,village,76817,72168,31.172492,121.455372,0,longhua,307,plate,2016-12-23
斜土路,village,79361,78584,31.203292,121.468667,0,xietulu,306,plate,2016-12-23
田林,village,71935,69659,31.18281,121.431377,0,tianlin,277,plate,2016-12-23
华东理工,village,61118,58883,31.142948,121.431108,0,huadongligong,270,plate,2016-12-23
万体馆,village,73382,75072,31.184416,121.44496,0,wantiguan,186,plate,2016-12-23
华泾,village,61819,60202,31.122732,121.46201,0,huajing,169,plate,2016-12-23
衡山路,village,106684,98905,31.216648,121.452937,0,hengshanlu,165,plate,2016-12-23
长桥,village,68658,61318,31.136596,121.450242,0,changqiao,163,plate,2016-12-23
上海南站,village,65441,64171,31.152544,121.4386,0,shanghainanzhan,161,plate,2016-12-23
植物园,village,65001,62783,31.155696,121.450242,0,zhiwuyuan,139,plate,2016-12-23
建国西路,village,103461,108114,31.213498,121.463357,0,jianguoxilu,138,plate,2016-12-23
徐汇滨江,village,103365,87658,31.176169,121.4682,0,xuhuibinjiang,78,plate,2016-12-23
漕河泾,village,70611,67784,31.177604,121.410753,0,caohejing,28,plate,2016-12-23
南桥,village,30898,25187,30.920217,121.478764,0,nanqiao,1090,plate,2016-12-23
西渡,village,31851,28593,30.974424,121.441412,0,xidu,361,plate,2016-12-23
海湾,village,23334,19242,30.871021,121.643701,0,haiwan,100,plate,2016-12-23
奉贤金汇,village,35820,23159,30.977217,121.562351,0,fengxianjinhui,32,plate,2016-12-23
柘林,village,16616,14043,30.850003,121.460447,0,zhelin,26,plate,2016-12-23
庄行,village,23006,19785,30.930825,121.38966,0,zhuanghang,19,plate,2016-12-23
奉城,village,25285,14800,30.947241,121.667345,0,fengcheng,9,plate,2016-12-23
青村,village,15865,17306,30.921903,121.570759,0,qingcun,9,plate,2016-12-23
四团,village,22495,17776,30.92006,121.764865,0,situan,3,plate,2016-12-23
中山公园,village,78224,64915,31.22349,121.421632,0,zhongshangongyuan,599,plate,2016-12-23
新华路,village,75683,86230,31.210286,121.430659,0,xinhualu,406,plate,2016-12-23
古北,village,85872,74421,31.201375,121.40786,0,gubei,333,plate,2016-12-23
西郊,village,78356,48453,31.204387,121.371658,0,xijiao,321,plate,2016-12-23
北新泾,village,63715,58542,31.224677,121.365909,0,beixinjing,315,plate,2016-12-23
仙霞,village,70615,61879,31.21339,121.397673,0,xianxia,202,plate,2016-12-23
天山,village,81265,76160,31.220107,121.400476,0,tianshan,189,plate,2016-12-23
镇宁路,village,99249,83545,31.221373,121.44178,0,zhenninglu,172,plate,2016-12-23
虹桥,village,66473,61619,31.20834,121.407914,0,hongqiao1,160,plate,2016-12-23
夏阳,village,33591,34455,31.135236,121.136266,0,xiayang,453,plate,2016-12-23
徐泾,village,53699,43183,31.180106,121.282726,0,xujing,450,plate,2016-12-23
盈浦,village,34773,30925,31.166882,121.07935,0,yingpu,330,plate,2016-12-23
赵巷,village,47643,40730,31.158029,121.227355,0,zhaoxiang,245,plate,2016-12-23
