浦东,plate,62213,53989,31.2080020904541,121.60652923583984,0,pudongxinqu,12614,district,2016-11-26
闵行,plate,55038,48779,31.0911865234375,121.40817260742188,0,minhang,5793,district,2016-11-26
宝山,plate,48628,44435,31.36947822570801,121.4288330078125,0,baoshan,4577,district,2016-11-26
徐汇,plate,80762,72541,31.17509841918945,121.44511413574219,0,xuhui,3218,district,2016-11-26
普陀,plate,64821,59554,31.25675582885742,121.40750122070312,0,putuo,3025,district,2016-11-26
杨浦,plate,68017,60812,31.29489326477051,121.53591918945312,0,yangpu,2836,district,2016-11-26
长宁,plate,77822,67478,31.21150779724121,121.38792419433594,0,changning,2446,district,2016-11-26
松江,plate,44223,37043,31.04570198059082,121.26515197753906,0,songjiang,3265,district,2016-11-26
嘉定,plate,41530,35731,31.31814002990723,121.2850570678711,0,jiading,2806,district,2016-11-26
黄浦,plate,93542,84622,31.22065353393555,121.48858642578125,0,huangpu,1449,district,2016-11-26
静安,plate,91545,79859,31.23179244995117,121.45355987548828,0,jingan,890,district,2016-11-26
闸北,plate,67274,59368,31.28703498840332,121.45176696777344,0,zhabei,1647,district,2016-11-26
虹口,plate,71601,63185,31.28334617614746,121.48950958251953,0,hongkou,1584,district,2016-11-26
青浦,plate,41037,34796,31.19689178466797,121.2168960571289,0,qingpu,1343,district,2016-11-26
奉贤,plate,30334,22784,30.89188575744629,121.5684585571289,0,fengxian,1260,district,2016-11-26
金山,plate,20336,15249,30.75156784057617,121.32638549804688,0,jinshan,9,district,2016-11-26
崇明,plate,26755,9858,31.61406326293945,121.5768051147461,0,chongming,9,district,2016-11-26
上海周边,plate,24632,23211,31.20127296447754,120.95641326904297,0,shanghaizhoubian,13,district,2016-11-26
金桥,village,59714,51661,31.283966,121.592597,0,jinqiao,1262,plate,2016-11-26
三林,village,63059,57256,31.151926,121.51377,0,sanlin,1122,plate,2016-11-26
北蔡,village,68253,56472,31.190782,121.559,0,beicai,822,plate,2016-11-26
周浦,village,46217,39985,31.110183,121.611749,0,zhoupu,642,plate,2016-11-26
川沙,village,42441,36646,31.156191,121.709888,0,chuansha,640,plate,2016-11-26
金杨,village,62979,57099,31.259828,121.575466,0,jinyang,623,plate,2016-11-26
世博,village,63940,59943,31.183675,121.501014,0,shibo,541,plate,2016-11-26
源深,village,84934,81651,31.242184,121.541869,0,yuanshen,498,plate,2016-11-26
张江,village,71381,59544,31.203197,121.621827,0,zhangjiang,482,plate,2016-11-26
