浦东,plate,62221,53989,31.2080020904541,121.60652923583984,0,pudongxinqu,12502,district,2016-11-25
闵行,plate,55007,48779,31.0911865234375,121.40817260742188,0,minhang,5760,district,2016-11-25
宝山,plate,48650,44435,31.36947822570801,121.4288330078125,0,baoshan,4520,district,2016-11-25
徐汇,plate,80548,72541,31.17509841918945,121.44511413574219,0,xuhui,3191,district,2016-11-25
普陀,plate,64902,59554,31.25675582885742,121.40750122070312,0,putuo,2996,district,2016-11-25
杨浦,plate,67963,60812,31.29489326477051,121.53591918945312,0,yangpu,2837,district,2016-11-25
长宁,plate,77788,67478,31.21150779724121,121.38792419433594,0,changning,2419,district,2016-11-25
松江,plate,44216,37043,31.04570198059082,121.26515197753906,0,songjiang,3235,district,2016-11-25
嘉定,plate,41505,35731,31.31814002990723,121.2850570678711,0,jiading,2786,district,2016-11-25
黄浦,plate,93870,84622,31.22065353393555,121.48858642578125,0,huangpu,1448,district,2016-11-25
静安,plate,91687,79859,31.23179244995117,121.45355987548828,0,jingan,879,district,2016-11-25
闸北,plate,67265,59368,31.28703498840332,121.45176696777344,0,zhabei,1640,district,2016-11-25
虹口,plate,71581,63185,31.28334617614746,121.48950958251953,0,hongkou,1566,district,2016-11-25
青浦,plate,41114,34796,31.19689178466797,121.2168960571289,0,qingpu,1332,district,2016-11-25
奉贤,plate,30322,22784,30.89188575744629,121.5684585571289,0,fengxian,1239,district,2016-11-25
金山,plate,20357,15249,30.75156784057617,121.32638549804688,0,jinshan,9,district,2016-11-25
崇明,plate,26755,9858,31.61406326293945,121.5768051147461,0,chongming,9,district,2016-11-25
上海周边,plate,24632,23211,31.20127296447754,120.95641326904297,0,shanghaizhoubian,13,district,2016-11-25
徐家汇,village,88555,79609,31.200958,121.441618,0,xujiahui,799,plate,2016-11-25
康健,village,74199,62540,31.164627,121.423904,0,kangjian,368,plate,2016-11-25
龙华,village,76328,74813,31.172492,121.455372,0,longhua,258,plate,2016-11-25
斜土路,village,79296,72880,31.203292,121.468667,0,xietulu,255,plate,2016-11-25
田林,village,71962,69949,31.18281,121.431377,0,tianlin,249,plate,2016-11-25
华东理工,village,60850,52382,31.142948,121.431108,0,huadongligong,226,plate,2016-11-25
万体馆,village,73668,68174,31.184416,121.44496,0,wantiguan,173,plate,2016-11-25
华泾,village,60791,53422,31.122732,121.46201,0,huajing,143,plate,2016-11-25
上海南站,village,64442,58504,31.152544,121.4386,0,shanghainanzhan,136,plate,2016-11-25
衡山路,village,109366,93108,31.216648,121.452937,0,hengshanlu,134,plate,2016-11-25
长桥,village,68671,63074,31.136596,121.450242,0,changqiao,132,plate,2016-11-25
植物园,village,65574,63105,31.155696,121.450242,0,zhiwuyuan,114,plate,2016-11-25
建国西路,village,111624,76773,31.213498,121.463357,0,jianguoxilu,98,plate,2016-11-25
徐汇滨江,village,101549,80591,31.176169,121.4682,0,xuhuibinjiang,78,plate,2016-11-25
漕河泾,village,69565,67784,31.177604,121.410753,0,caohejing,28,plate,2016-11-25
顾村,village,45990,41806,31.366819,121.381863,0,gucun,638,plate,2016-11-25
大华,village,57015,56884,31.288346,121.419807,0,dahua,556,plate,2016-11-25
上大,village,45966,37754,31.31994,121.380426,0,shangda,465,plate,2016-11-25
淞宝,village,49047,43399,31.394688,121.498283,0,songbao,449,plate,2016-11-25
杨行,village,44408,40053,31.387305,121.458219,0,yanghang,391,plate,2016-11-25
张庙,village,49239,45212,31.344015,121.465046,0,zhangmiao,371,plate,2016-11-25
高境,village,57893,53630,31.329195,121.490091,0,gaojing,310,plate,2016-11-25
淞南,village,52621,45746,31.352141,121.486354,0,songnan,299,plate,2016-11-25
罗店,village,40020,33483,31.41392,121.364041,0,luodian,239,plate,2016-11-25
月浦,village,34845,33007,31.442191,121.425521,0,yuepu,217,plate,2016-11-25
共康,village,58443,54520,31.332526,121.433893,0,gongkang,213,plate,2016-11-25
共富,village,42627,34732,31.350784,121.422107,0,gongfu,142,plate,2016-11-25
通河,village,50609,51109,31.336366,121.454913,0,tonghe,111,plate,2016-11-25
大场镇,village,49876,45693,31.30723,121.410465,0,dachangzhen,90,plate,2016-11-25
罗泾,village,28908,23932,31.479723,121.357717,0,luojing,29,plate,2016-11-25
甘泉宜川,village,57179,51433,31.269952,121.442085,0,ganquanyichuan,417,plate,2016-11-25
长寿路,village,71977,66376,31.247107,121.44099,0,changshoulu,354,plate,2016-11-25
桃浦,village,51484,42339,31.286618,121.376114,0,taopu,311,plate,2016-11-25
长征,village,62484,58355,31.241258,121.379995,0,changzheng,302,plate,2016-11-25
武宁,village,78634,72914,31.240562,121.42597,0,wuning,262,plate,2016-11-25
真如,village,62508,61166,31.257806,121.413232,0,zhenru,254,plate,2016-11-25
万里,village,67388,63162,31.273656,121.411327,0,wanli,242,plate,2016-11-25
真光,village,52733,48544,31.25904,121.391673,0,zhenguang,218,plate,2016-11-25
长风,village,65244,59201,31.238356,121.402452,0,changfeng1,183,plate,2016-11-25
光新,village,68411,67138,31.259966,121.435366,0,guangxin,165,plate,2016-11-25
曹杨,village,64296,54564,31.245255,121.413035,0,caoyang,155,plate,2016-11-25
中远两湾城,village,73405,63441,31.258824,121.451176,0,zhongyuanliangwancheng,133,plate,2016-11-25
曹家渡,village,84821,80056,31.236614,121.441071,0,caojiadu,286,plate,2016-11-25
